iter	Passed	Remaining
12537	312996	61460
12538	313037	61439
12539	313067	61415
12540	313107	61393
12541	313144	61370
12542	313173	61346
12543	313201	61321
12544	313225	61296
12545	313251	61272
12546	313275	61246
12547	313294	61220
12548	313320	61196
12549	313344	61170
12550	313367	61145
12551	313394	61120
12552	313417	61095
12553	313437	61069
12554	313459	61044
12555	313479	61018
12556	313498	60991
12557	313519	60966
12558	313538	60940
12559	313560	60914
12560	313581	60888
12561	313603	60863
12562	313624	60837
12563	313647	60812
12564	313666	60786
12565	313687	60760
12566	313707	60734
12567	313739	60710
12568	313759	60685
12569	313779	60659
12570	313806	60634
12571	313825	60608
12572	313845	60582
12573	313864	60556
12574	313885	60530
12575	313905	60504
12576	313925	60478
12577	313944	60452
12578	313964	60426
12579	313986	60401
12580	314006	60375
12581	314035	60351
12582	314067	60327
12583	314085	60301
12584	314106	60275
12585	314130	60250
12586	314157	60225
12587	314177	60199
12588	314196	60173
12589	314217	60148
12590	314240	60122
12591	314262	60097
12592	314282	60071
12593	314300	60045
12594	314323	60019
12595	314343	59993
12596	314365	59968
12597	314390	59943
12598	314410	59917
12599	314429	59891
12600	314449	59865
12601	314475	59840
12602	314496	59814
12603	314517	59789
12604	314536	59763
12605	314555	59737
12606	314576	59711
12607	314595	59685
12608	314618	59660
12609	314638	59634
12610	314658	59608
12611	314680	59582
12612	314701	59557
12613	314722	59531
12614	314742	59505
12615	314763	59479
12616	314782	59453
12617	314802	59427
12618	314824	59402
12619	314848	59377
12620	314892	59355
12621	314914	59330
12622	314935	59304
12623	314958	59279
12624	314976	59253
12625	314995	59227
12626	315016	59201
12627	315038	59175
12628	315059	59150
12629	315087	59125
12630	315108	59100
12631	315129	59074
12632	315148	59048
12633	315172	59023
12634	315196	58997
12635	315216	58972
12636	315236	58946
12637	315258	58920
12638	315279	58895
12639	315299	58869
12640	315322	58843
12641	315341	58817
12642	315365	58792
12643	315386	58767
12644	315406	58741
12645	315428	58715
12646	315453	58690
12647	315479	58666
12648	315509	58642
12649	315549	58619
12650	315572	58594
12651	315596	58569
12652	315619	58544
12653	315644	58519
12654	315667	58493
12655	315691	58468
12656	315716	58443
12657	315740	58418
12658	315765	58393
12659	315789	58368
12660	315824	58345
12661	315850	58320
12662	315871	58295
12663	315890	58269
12664	315910	58243
12665	315943	58219
12666	315967	58194
12667	315987	58168
12668	316006	58142
12669	316026	58117
12670	316046	58091
12671	316066	58065
12672	316087	58039
12673	316106	58013
12674	316130	57988
12675	316174	57967
12676	316195	57941
12677	316215	57915
12678	316244	57891
12679	316268	57866
12680	316290	57840
12681	316309	57814
12682	316331	57789
12683	316353	57763
12684	316375	57738
12685	316396	57712
12686	316418	57687
12687	316441	57661
12688	316464	57636
12689	316487	57611
12690	316509	57585
12691	316530	57559
12692	316557	57535
12693	316579	57510
12694	316607	57485
12695	316626	57459
12696	316679	57439
12697	316724	57418
12698	316778	57398
12699	316822	57377
12700	316861	57354
12701	316895	57331
12702	316921	57306
12703	316944	57281
12704	316969	57256
12705	316993	57231
12706	317017	57206
12707	317040	57181
12708	317059	57155
12709	317079	57129
12710	317099	57103
12711	317118	57077
12712	317142	57052
12713	317163	57026
12714	317183	57000
12715	317203	56974
12716	317224	56949
12717	317243	56923
12718	317264	56897
12719	317285	56871
12720	317309	56846
12721	317329	56821
12722	317349	56795
12723	317371	56769
12724	317390	56743
12725	317409	56717
12726	317435	56692
12727	317454	56666
12728	317478	56641
12729	317498	56616
12730	317524	56591
12731	317547	56566
12732	317570	56540
12733	317592	56515
12734	317613	56489
12735	317635	56464
12736	317655	56438
12737	317676	56412
12738	317695	56386
12739	317716	56360
12740	317736	56335
12741	317755	56309
12742	317776	56283
12743	317795	56257
12744	317817	56232
12745	317866	56211
12746	317888	56186
12747	317910	56160
12748	317933	56135
12749	317954	56109
12750	317974	56083
12751	317993	56057
12752	318012	56031
12753	318037	56006
12754	318058	55981
12755	318078	55955
12756	318100	55930
12757	318122	55904
12758	318143	55879
12759	318168	55853
12760	318190	55828
12761	318228	55805
12762	318254	55781
12763	318283	55757
12764	318306	55731
12765	318343	55708
12766	318367	55683
12767	318394	55659
12768	318420	55634
12769	318442	55608
12770	318461	55583
12771	318481	55557
12772	318502	55531
12773	318523	55505
12774	318542	55479
12775	318562	55454
12776	318582	55428
12777	318602	55402
12778	318623	55376
12779	318643	55351
12780	318663	55325
12781	318684	55299
12782	318704	55274
12783	318728	55248
12784	318748	55223
12785	318768	55197
12786	318790	55171
12787	318809	55146
12788	318830	55120
12789	318849	55094
12790	318867	55068
12791	318899	55044
12792	318923	55019
12793	318945	54993
12794	318964	54968
12795	318985	54942
12796	319005	54916
12797	319026	54891
12798	319046	54865
12799	319066	54839
12800	319088	54814
12801	319109	54788
12802	319128	54762
12803	319150	54737
12804	319171	54711
12805	319192	54685
12806	319211	54659
12807	319231	54634
12808	319250	54608
12809	319271	54582
12810	319291	54556
12811	319309	54530
12812	319330	54505
12813	319352	54479
12814	319372	54454
12815	319409	54431
12816	319433	54406
12817	319459	54381
12818	319485	54356
12819	319509	54331
12820	319567	54312
12821	319593	54287
12822	319618	54262
12823	319643	54237
12824	319668	54212
12825	319695	54188
12826	319720	54163
12827	319747	54138
12828	319772	54113
12829	319796	54088
12830	319816	54063
12831	319837	54037
12832	319857	54011
12833	319879	53986
12834	319899	53960
12835	319919	53934
12836	319940	53909
12837	319961	53883
12838	319981	53857
12839	320000	53831
12840	320019	53805
12841	320042	53780
12842	320063	53755
12843	320084	53729
12844	320104	53703
12845	320123	53677
12846	320170	53656
12847	320211	53634
12848	320246	53611
12849	320267	53585
12850	320287	53559
12851	320306	53533
12852	320327	53508
12853	320351	53483
12854	320370	53457
12855	320390	53431
12856	320412	53406
12857	320435	53381
12858	320461	53356
12859	320483	53330
12860	320505	53305
12861	320527	53280
12862	320550	53254
12863	320579	53230
12864	320605	53205
12865	320624	53179
12866	320645	53154
12867	320664	53128
12868	320686	53103
12869	320706	53077
12870	320726	53051
12871	320746	53025
12872	320765	52999
12873	320785	52974
12874	320804	52948
12875	320824	52922
12876	320844	52896
12877	320864	52871
12878	320885	52845
12879	320906	52820
12880	320925	52794
12881	320947	52768
12882	320967	52743
12883	320987	52717
12884	321007	52691
12885	321026	52665
12886	321047	52640
12887	321067	52614
12888	321087	52588
12889	321107	52563
12890	321128	52537
12891	321148	52511
12892	321169	52486
12893	321194	52461
12894	321219	52436
12895	321241	52410
12896	321261	52385
12897	321280	52359
12898	321300	52333
12899	321321	52308
12900	321343	52282
12901	321364	52257
12902	321384	52231
12903	321407	52206
12904	321427	52180
12905	321449	52155
12906	321469	52129
12907	321492	52104
12908	321511	52078
12909	321532	52052
12910	321552	52027
12911	321572	52001
12912	321593	51975
12913	321615	51950
12914	321634	51924
12915	321657	51899
12916	321677	51873
12917	321700	51848
12918	321720	51822
12919	321740	51797
12920	321761	51771
12921	321781	51745
12922	321826	51724
12923	321845	51698
12924	321866	51673
12925	321888	51647
12926	321908	51621
12927	321932	51596
12928	321954	51571
12929	321973	51545
12930	321999	51520
12931	322022	51495
12932	322046	51470
12933	322065	51444
12934	322087	51419
12935	322108	51394
12936	322127	51368
12937	322147	51342
12938	322166	51316
12939	322187	51290
12940	322208	51265
12941	322230	51240
12942	322252	51214
12943	322276	51189
12944	322297	51164
12945	322322	51139
12946	322341	51113
12947	322362	51088
12948	322381	51062
12949	322402	51036
12950	322422	51011
12951	322448	50986
12952	322474	50961
12953	322496	50936
12954	322518	50910
12955	322539	50885
12956	322561	50859
12957	322580	50834
12958	322599	50808
12959	322622	50783
12960	322647	50758
12961	322667	50732
12962	322690	50707
12963	322712	50682
12964	322731	50656
12965	322750	50630
12966	322771	50605
12967	322797	50580
12968	322822	50555
12969	322843	50529
12970	322864	50504
12971	322885	50478
12972	322906	50453
12973	322926	50427
12974	322946	50402
12975	322967	50376
12976	322987	50350
12977	323007	50325
12978	323028	50299
12979	323049	50274
12980	323071	50248
12981	323092	50223
12982	323115	50198
12983	323134	50172
12984	323154	50146
12985	323174	50121
12986	323194	50095
12987	323215	50070
12988	323238	50044
12989	323277	50022
12990	323302	49997
12991	323328	49972
12992	323353	49947
12993	323375	49922
12994	323394	49896
12995	323416	49871
12996	323436	49845
12997	323455	49819
12998	323479	49794
12999	323499	49769
13000	323520	49743
13001	323539	49717
13002	323560	49692
13003	323580	49666
13004	323600	49641
13005	323622	49615
13006	323643	49590
13007	323663	49564
13008	323685	49539
13009	323704	49513
13010	323724	49488
13011	323743	49462
13012	323764	49436
13013	323784	49411
13014	323802	49385
13015	323825	49360
13016	323845	49334
13017	323865	49308
13018	323888	49283
13019	323909	49258
13020	323930	49232
13021	323948	49206
13022	323968	49181
13023	323987	49155
13024	324011	49130
13025	324031	49104
13026	324052	49079
13027	324072	49053
13028	324114	49031
13029	324134	49005
13030	324153	48980
13031	324174	48954
13032	324194	48928
13033	324213	48903
13034	324233	48877
13035	324253	48851
13036	324274	48826
13037	324294	48800
13038	324315	48775
13039	324335	48749
13040	324355	48724
13041	324375	48698
13042	324404	48674
13043	324426	48649
13044	324445	48623
13045	324466	48597
13046	324488	48572
13047	324507	48546
13048	324529	48521
13049	324549	48495
13050	324572	48470
13051	324592	48445
13052	324626	48421
13053	324647	48396
13054	324668	48370
13055	324690	48345
13056	324729	48322
13057	324751	48297
13058	324773	48272
13059	324793	48246
13060	324814	48220
13061	324837	48195
13062	324858	48170
13063	324882	48145
13064	324906	48120
13065	324939	48096
13066	324966	48072
13067	324993	48047
13068	325018	48022
13069	325039	47997
13070	325074	47974
13071	325110	47950
13072	325153	47928
13073	325182	47904
13074	325206	47879
13075	325231	47854
13076	325253	47829
13077	325275	47803
13078	325297	47778
13079	325322	47753
13080	325348	47729
13081	325373	47704
13082	325396	47678
13083	325417	47653
13084	325436	47627
13085	325457	47602
13086	325478	47576
13087	325496	47551
13088	325516	47525
13089	325535	47499
13090	325556	47474
13091	325575	47448
13092	325596	47423
13093	325619	47398
13094	325646	47373
13095	325677	47349
13096	325700	47324
13097	325723	47299
13098	325746	47274
13099	325788	47251
13100	325812	47226
13101	325836	47201
13102	325857	47176
13103	325879	47151
13104	325901	47125
13105	325928	47101
13106	325951	47076
13107	325973	47050
13108	325995	47025
13109	326017	47000
13110	326038	46974
13111	326057	46949
13112	326079	46923
13113	326099	46898
13114	326120	46872
13115	326140	46847
13116	326161	46821
13117	326194	46798
13118	326225	46774
13119	326253	46749
13120	326275	46724
13121	326298	46699
13122	326322	46674
13123	326353	46650
13124	326378	46625
13125	326410	46601
13126	326448	46578
13127	326478	46554
13128	326509	46530
13129	326541	46506
13130	326565	46481
13131	326588	46456
13132	326608	46431
13133	326628	46405
13134	326648	46379
13135	326669	46354
13136	326689	46328
13137	326709	46303
13138	326731	46278
13139	326751	46252
13140	326770	46226
13141	326790	46201
13142	326825	46177
13143	326844	46152
13144	326863	46126
13145	326883	46100
13146	326904	46075
13147	326924	46049
13148	326944	46024
13149	326965	45998
13150	326986	45973
13151	327006	45948
13152	327026	45922
13153	327046	45896
13154	327067	45871
13155	327085	45845
13156	327106	45820
13157	327125	45794
13158	327145	45769
13159	327164	45743
13160	327184	45717
13161	327205	45692
13162	327224	45666
13163	327245	45641
13164	327265	45615
13165	327284	45590
13166	327304	45564
13167	327324	45539
13168	327344	45513
13169	327363	45487
13170	327393	45463
13171	327412	45438
13172	327432	45412
13173	327451	45386
13174	327472	45361
13175	327494	45336
13176	327514	45310
13177	327534	45285
13178	327570	45261
13179	327594	45236
13180	327614	45211
13181	327633	45185
13182	327670	45162
13183	327692	45137
13184	327711	45111
13185	327731	45086
13186	327750	45060
13187	327774	45035
13188	327793	45009
13189	327813	44984
13190	327832	44958
13191	327855	44933
13192	327875	44907
13193	327893	44882
13194	327913	44856
13195	327932	44831
13196	327952	44805
13197	327971	44779
13198	327992	44754
13199	328012	44729
13200	328031	44703
13201	328050	44677
13202	328074	44652
13203	328093	44627
13204	328113	44601
13205	328132	44575
13206	328152	44550
13207	328173	44525
13208	328193	44499
13209	328215	44474
13210	328247	44450
13211	328269	44425
13212	328290	44399
13213	328326	44376
13214	328347	44351
13215	328367	44325
13216	328386	44299
13217	328406	44274
13218	328426	44248
13219	328447	44223
13220	328466	44198
13221	328486	44172
13222	328508	44147
13223	328528	44121
13224	328548	44096
13225	328569	44070
13226	328588	44045
13227	328607	44019
13228	328628	43994
13229	328647	43968
13230	328667	43943
13231	328689	43917
13232	328708	43892
13233	328730	43867
13234	328750	43841
13235	328771	43816
13236	328791	43790
13237	328813	43765
13238	328836	43740
13239	328856	43715
13240	328876	43689
13241	328895	43663
13242	328919	43638
13243	328962	43616
13244	328984	43591
13245	329003	43565
13246	329022	43540
13247	329042	43514
13248	329060	43488
13249	329079	43463
13250	329098	43437
13251	329118	43412
13252	329138	43386
13253	329180	43364
13254	329201	43338
13255	329226	43314
13256	329252	43289
13257	329279	43264
13258	329300	43239
13259	329320	43213
13260	329340	43188
13261	329359	43162
13262	329381	43137
13263	329405	43112
13264	329429	43087
13265	329452	43062
13266	329479	43038
13267	329508	43013
13268	329536	42989
13269	329566	42965
13270	329620	42944
13271	329648	42919
13272	329675	42895
13273	329701	42870
13274	329728	42846
13275	329752	42821
13276	329778	42796
13277	329804	42771
13278	329830	42747
13279	329865	42723
13280	329892	42699
13281	329918	42674
13282	329942	42649
13283	329971	42625
13284	330015	42602
13285	330044	42578
13286	330068	42553
13287	330094	42528
13288	330118	42503
13289	330142	42478
13290	330174	42454
13291	330202	42430
13292	330251	42408
13293	330280	42384
13294	330304	42359
13295	330330	42334
13296	330350	42309
13297	330370	42283
13298	330389	42258
13299	330409	42232
13300	330428	42207
13301	330448	42181
13302	330468	42156
13303	330489	42130
13304	330508	42105
13305	330527	42079
13306	330547	42054
13307	330567	42028
13308	330589	42003
13309	330609	41978
13310	330628	41952
13311	330648	41927
13312	330667	41901
13313	330687	41876
13314	330707	41850
13315	330726	41825
13316	330746	41799
13317	330765	41774
13318	330787	41748
13319	330807	41723
13320	330827	41697
13321	330846	41672
13322	330866	41647
13323	330888	41621
13324	330926	41598
13325	330948	41573
13326	330968	41547
13327	330988	41522
13328	331008	41497
13329	331027	41471
13330	331051	41446
13331	331070	41421
13332	331092	41395
13333	331114	41370
13334	331134	41345
13335	331155	41319
13336	331180	41295
13337	331201	41269
13338	331223	41244
13339	331242	41219
13340	331264	41193
13341	331283	41168
13342	331302	41142
13343	331325	41117
13344	331347	41092
13345	331366	41066
13346	331388	41041
13347	331407	41016
13348	331428	40990
13349	331449	40965
13350	331474	40940
13351	331494	40915
13352	331513	40889
13353	331534	40864
13354	331554	40839
13355	331574	40813
13356	331605	40789
13357	331647	40766
13358	331673	40742
13359	331705	40718
13360	331752	40696
13361	331774	40671
13362	331794	40645
13363	331814	40620
13364	331833	40594
13365	331853	40569
13366	331872	40543
13367	331891	40518
13368	331910	40492
13369	331929	40467
13370	331954	40442
13371	331988	40418
13372	332009	40393
13373	332028	40367
13374	332048	40342
13375	332068	40316
13376	332087	40291
13377	332106	40265
13378	332126	40240
13379	332144	40214
13380	332164	40189
13381	332185	40164
13382	332204	40138
13383	332225	40113
13384	332249	40088
13385	332269	40062
13386	332297	40038
13387	332315	40012
13388	332334	39987
13389	332355	39962
13390	332376	39936
13391	332422	39914
13392	332456	39890
13393	332509	39869
13394	332543	39845
13395	332567	39820
13396	332602	39797
13397	332630	39772
13398	332659	39748
13399	332693	39724
13400	332718	39699
13401	332743	39675
13402	332767	39650
13403	332794	39625
13404	332832	39602
13405	332866	39578
13406	332894	39553
13407	332917	39529
13408	332947	39504
13409	332973	39480
13410	333009	39456
13411	333033	39431
13412	333061	39407
13413	333087	39382
13414	333113	39357
13415	333136	39332
13416	333159	39307
13417	333188	39283
13418	333213	39258
13419	333236	39233
13420	333264	39209
13421	333290	39184
13422	333313	39159
13423	333337	39134
13424	333363	39109
13425	333383	39084
13426	333402	39058
13427	333423	39033
13428	333442	39008
13429	333475	38984
13430	333495	38958
13431	333515	38933
13432	333534	38907
13433	333555	38882
13434	333574	38857
13435	333595	38831
13436	333618	38806
13437	333638	38781
13438	333657	38755
13439	333676	38730
13440	333697	38704
13441	333716	38679
13442	333735	38654
13443	333755	38628
13444	333776	38603
13445	333797	38578
13446	333818	38552
13447	333838	38527
13448	333859	38502
13449	333885	38477
13450	333911	38452
13451	333933	38427
13452	333954	38402
13453	333973	38376
13454	333995	38351
13455	334015	38326
13456	334038	38301
13457	334058	38275
13458	334079	38250
13459	334100	38225
13460	334119	38200
13461	334139	38174
13462	334158	38149
13463	334183	38124
13464	334216	38100
13465	334252	38076
13466	334278	38052
13467	334298	38026
13468	334317	38001
13469	334337	37975
13470	334356	37950
13471	334380	37925
13472	334401	37900
13473	334421	37874
13474	334443	37849
13475	334464	37824
13476	334483	37799
13477	334523	37775
13478	334548	37751
13479	334568	37725
13480	334589	37700
13481	334608	37675
13482	334627	37649
13483	334650	37624
13484	334672	37599
13485	334695	37574
13486	334722	37549
13487	334741	37524
13488	334761	37498
13489	334780	37473
13490	334803	37448
13491	334822	37423
13492	334841	37397
13493	334869	37373
13494	334889	37347
13495	334908	37322
13496	334927	37296
13497	334948	37271
13498	334968	37246
13499	334989	37221
13500	335007	37195
13501	335027	37170
13502	335052	37145
13503	335071	37119
13504	335095	37094
13505	335115	37069
13506	335167	37047
13507	335187	37022
13508	335209	36997
13509	335236	36972
13510	335256	36947
13511	335277	36922
13512	335302	36897
13513	335329	36872
13514	335353	36847
13515	335374	36822
13516	335393	36797
13517	335412	36771
13518	335431	36746
13519	335452	36721
13520	335471	36695
13521	335496	36670
13522	335516	36645
13523	335535	36620
13524	335557	36595
13525	335576	36569
13526	335598	36544
13527	335629	36520
13528	335664	36496
13529	335696	36472
13530	335720	36447
13531	335741	36422
13532	335764	36397
13533	335785	36372
13534	335807	36347
13535	335832	36322
13536	335855	36297
13537	335875	36271
13538	335898	36246
13539	335918	36221
13540	335941	36196
13541	335962	36171
13542	335982	36146
13543	336007	36121
13544	336028	36096
13545	336053	36071
13546	336074	36046
13547	336094	36020
13548	336121	35996
13549	336145	35971
13550	336168	35946
13551	336192	35921
13552	336219	35896
13553	336239	35871
13554	336258	35846
13555	336278	35820
13556	336298	35795
13557	336317	35770
13558	336337	35744
13559	336357	35719
13560	336376	35693
13561	336397	35668
13562	336416	35643
13563	336436	35618
13564	336455	35592
13565	336475	35567
13566	336505	35542
13567	336524	35517
13568	336545	35492
13569	336565	35467
13570	336587	35442
13571	336608	35416
13572	336627	35391
13573	336647	35366
13574	336665	35340
13575	336685	35315
13576	336706	35290
13577	336739	35266
13578	336760	35240
13579	336779	35215
13580	336819	35192
13581	336839	35167
13582	336858	35141
13583	336878	35116
13584	336897	35090
13585	336916	35065
13586	336935	35040
13587	336955	35014
13588	336974	34989
13589	337000	34964
13590	337020	34939
13591	337040	34914
13592	337060	34888
13593	337079	34863
13594	337099	34838
13595	337118	34812
13596	337137	34787
13597	337157	34762
13598	337176	34736
13599	337198	34711
13600	337217	34686
13601	337238	34661
13602	337274	34637
13603	337310	34613
13604	337339	34589
13605	337371	34565
13606	337400	34540
13607	337429	34516
13608	337467	34493
13609	337492	34468
13610	337522	34444
13611	337545	34419
13612	337566	34393
13613	337586	34368
13614	337610	34343
13615	337636	34319
13616	337665	34294
13617	337686	34269
13618	337709	34244
13619	337732	34219
13620	337752	34194
13621	337774	34169
13622	337796	34144
13623	337815	34118
13624	337835	34093
13625	337856	34068
13626	337880	34043
13627	337908	34018
13628	337927	33993
13629	337946	33968
13630	337966	33942
13631	337985	33917
13632	338004	33892
13633	338024	33866
13634	338045	33841
13635	338067	33816
13636	338120	33794
13637	338147	33770
13638	338185	33746
13639	338230	33723
13640	338284	33701
13641	338331	33679
13642	338358	33654
13643	338384	33630
13644	338409	33605
13645	338435	33580
13646	338461	33555
13647	338490	33531
13648	338516	33506
13649	338541	33482
13650	338573	33458
13651	338601	33433
13652	338627	33408
13653	338652	33384
13654	338677	33359
13655	338704	33334
13656	338729	33309
13657	338758	33285
13658	338781	33260
13659	338804	33235
13660	338832	33211
13661	338858	33186
13662	338886	33161
13663	338912	33137
13664	338948	33113
13665	338971	33088
13666	338993	33063
13667	339012	33038
13668	339032	33012
13669	339050	32987
13670	339074	32962
13671	339092	32937
13672	339117	32912
13673	339157	32888
13674	339207	32866
13675	339251	32843
13676	339274	32818
13677	339306	32794
13678	339332	32769
13679	339358	32745
13680	339384	32720
13681	339436	32698
13682	339493	32676
13683	339563	32656
13684	339591	32631
13685	339617	32606
13686	339641	32581
13687	339672	32557
13688	339699	32533
13689	339728	32508
13690	339756	32484
13691	339784	32459
13692	339816	32435
13693	339839	32410
13694	339871	32386
13695	339895	32361
13696	339925	32337
13697	339958	32313
13698	339987	32288
13699	340020	32264
13700	340049	32240
13701	340083	32216
13702	340115	32192
13703	340144	32167
13704	340171	32143
13705	340198	32118
13706	340255	32096
13707	340285	32072
13708	340313	32047
13709	340342	32023
13710	340377	31999
13711	340403	31974
13712	340428	31950
13713	340449	31924
13714	340468	31899
13715	340488	31874
13716	340507	31848
13717	340526	31823
13718	340547	31798
13719	340568	31773
13720	340586	31747
13721	340609	31722
13722	340629	31697
13723	340650	31672
13724	340670	31646
13725	340690	31621
13726	340709	31596
13727	340731	31571
13728	340753	31546
13729	340780	31521
13730	340801	31496
13731	340822	31471
13732	340862	31447
13733	340880	31422
13734	340900	31397
13735	340921	31371
13736	340940	31346
13737	340962	31321
13738	340981	31296
13739	341000	31270
13740	341020	31245
13741	341039	31220
13742	341059	31194
13743	341078	31169
13744	341097	31144
13745	341120	31119
13746	341138	31093
13747	341159	31068
13748	341187	31044
13749	341212	31019
13750	341232	30994
13751	341252	30968
13752	341277	30943
13753	341298	30918
13754	341318	30893
13755	341338	30868
13756	341358	30843
13757	341379	30817
13758	341401	30792
13759	341429	30768
13760	341450	30743
13761	341475	30718
13762	341497	30693
13763	341516	30667
13764	341535	30642
13765	341555	30617
13766	341575	30592
13767	341595	30566
13768	341614	30541
13769	341633	30516
13770	341654	30491
13771	341674	30465
13772	341719	30442
13773	341740	30417
13774	341761	30392
13775	341780	30367
13776	341800	30342
13777	341825	30317
13778	341852	30292
13779	341877	30267
13780	341903	30243
13781	341924	30217
13782	341947	30193
13783	341970	30168
13784	341993	30143
13785	342013	30117
13786	342034	30092
13787	342058	30067
13788	342079	30042
13789	342098	30017
13790	342121	29992
13791	342147	29967
13792	342168	29942
13793	342195	29917
13794	342217	29892
13795	342239	29867
13796	342263	29842
13797	342287	29818
13798	342309	29792
13799	342327	29767
13800	342350	29742
13801	342402	29720
13802	342441	29696
13803	342516	29676
13804	342557	29652
13805	342590	29628
13806	342627	29604
13807	342650	29579
13808	342681	29555
13809	342706	29530
13810	342733	29506
13811	342765	29482
13812	342789	29457
13813	342817	29432
13814	342844	29407
13815	342865	29382
13816	342884	29357
13817	342903	29332
13818	342923	29306
13819	342942	29281
13820	342963	29256
13821	342982	29231
13822	343007	29206
13823	343034	29181
13824	343053	29156
13825	343073	29131
13826	343092	29105
13827	343113	29080
13828	343131	29055
13829	343153	29030
13830	343172	29005
13831	343191	28979
13832	343224	28955
13833	343246	28930
13834	343271	28905
13835	343290	28880
13836	343310	28855
13837	343329	28829
13838	343348	28804
13839	343368	28779
13840	343405	28755
13841	343433	28731
13842	343454	28705
13843	343474	28680
13844	343500	28656
13845	343522	28631
13846	343542	28605
13847	343566	28580
13848	343595	28556
13849	343626	28532
13850	343653	28507
13851	343682	28483
13852	343711	28458
13853	343736	28433
13854	343760	28408
13855	343783	28384
13856	343803	28358
13857	343825	28333
13858	343845	28308
13859	343868	28283
13860	343900	28259
13861	343925	28234
13862	343943	28209
13863	343965	28184
13864	343985	28158
13865	344003	28133
13866	344023	28108
13867	344045	28083
13868	344069	28058
13869	344090	28033
13870	344110	28008
13871	344130	27982
13872	344155	27958
13873	344186	27933
13874	344207	27908
13875	344229	27883
13876	344247	27858
13877	344269	27833
13878	344291	27808
13879	344312	27783
13880	344342	27758
13881	344362	27733
13882	344389	27708
13883	344419	27684
13884	344439	27659
13885	344459	27634
13886	344483	27609
13887	344505	27584
13888	344526	27559
13889	344545	27533
13890	344565	27508
13891	344589	27483
13892	344610	27458
13893	344631	27433
13894	344650	27408
13895	344674	27383
13896	344724	27360
13897	344745	27335
13898	344764	27310
13899	344783	27284
13900	344803	27259
13901	344823	27234
13902	344842	27209
13903	344862	27184
13904	344883	27159
13905	344903	27133
13906	344923	27108
13907	344942	27083
13908	344961	27058
13909	344981	27033
13910	345003	27008
13911	345022	26982
13912	345042	26957
13913	345062	26932
13914	345085	26907
13915	345104	26882
13916	345124	26857
13917	345143	26831
13918	345163	26806
13919	345182	26781
13920	345203	26756
13921	345223	26731
13922	345242	26705
13923	345262	26680
13924	345280	26655
13925	345300	26630
13926	345337	26606
13927	345359	26581
13928	345397	26557
13929	345428	26533
13930	345457	26508
13931	345490	26484
13932	345509	26459
13933	345536	26434
13934	345558	26409
13935	345585	26385
13936	345627	26361
13937	345652	26336
13938	345679	26312
13939	345705	26287
13940	345734	26262
13941	345758	26238
13942	345780	26213
13943	345800	26188
13944	345820	26162
13945	345839	26137
13946	345860	26112
13947	345883	26087
13948	345906	26062
13949	345927	26037
13950	345948	26012
13951	346010	25990
13952	346037	25965
13953	346064	25941
13954	346099	25917
13955	346138	25893
13956	346164	25868
13957	346189	25843
13958	346234	25820
13959	346283	25797
13960	346336	25774
13961	346387	25752
13962	346430	25728
13963	346452	25703
13964	346504	25680
13965	346555	25657
13966	346610	25635
13967	346661	25612
13968	346694	25588
13969	346719	25563
13970	346752	25539
13971	346775	25514
13972	346799	25489
13973	346829	25464
13974	346878	25441
13975	346903	25417
13976	346949	25393
13977	347000	25370
13978	347023	25345
13979	347077	25323
13980	347129	25300
13981	347198	25278
13982	347257	25256
13983	347315	25234
13984	347371	25211
13985	347426	25188
13986	347476	25165
13987	347530	25143
13988	347631	25123
13989	347682	25100
13990	347742	25078
13991	347803	25056
13992	347844	25032
13993	347875	25008
13994	347895	24982
13995	347934	24959
13996	347972	24935
13997	348014	24911
13998	348062	24888
13999	348100	24864
14000	348132	24839
14001	348192	24817
14002	348245	24794
14003	348297	24771
14004	348329	24747
14005	348351	24722
14006	348377	24697
14007	348425	24674
14008	348456	24649
14009	348488	24625
14010	348557	24603
14011	348603	24580
14012	348627	24555
14013	348659	24531
14014	348697	24507
14015	348725	24482
14016	348750	24457
14017	348774	24432
14018	348806	24408
14019	348835	24383
14020	348869	24359
14021	348900	24334
14022	348920	24309
14023	348946	24284
14024	348968	24259
14025	348991	24234
14026	349018	24210
14027	349044	24185
14028	349082	24161
14029	349134	24138
14030	349171	24114
14031	349204	24089
14032	349247	24066
14033	349283	24042
14034	349341	24019
14035	349369	23994
14036	349395	23970
14037	349422	23945
14038	349456	23921
14039	349488	23896
14040	349521	23872
14041	349547	23847
14042	349571	23822
14043	349593	23797
14044	349613	23772
14045	349642	23747
14046	349665	23722
14047	349696	23698
14048	349715	23672
14049	349739	23647
14050	349796	23625
14051	349848	23602
14052	349905	23579
14053	349943	23555
14054	349968	23530
14055	349992	23505
14056	350020	23480
14057	350047	23456
14058	350072	23431
14059	350126	23408
14060	350180	23385
14061	350229	23361
14062	350263	23337
14063	350289	23312
14064	350313	23287
14065	350337	23262
14066	350399	23240
14067	350428	23215
14068	350454	23190
14069	350484	23166
14070	350505	23141
14071	350528	23116
14072	350553	23091
14073	350581	23066
14074	350623	23042
14075	350652	23018
14076	350690	22994
14077	350723	22969
14078	350797	22947
14079	350841	22924
14080	350886	22900
14081	350919	22876
14082	350959	22852
14083	351008	22829
14084	351087	22807
14085	351119	22783
14086	351142	22758
14087	351191	22734
14088	351216	22709
14089	351251	22685
14090	351292	22661
